Detailed Report:	=HYPERLINK("\\192.168.162.106\vixrpt\alerts\RT\202512\20251210")
(13:30:30)VIX alert is triggered by condition 5 & 8
condition1: ori_VIX changes >= 2%
condition2: ori_VIX changes <= 0.8% while forward changes >= 0.25%
condition3: ori_VIX changes >= 6% or ori_VIX changes <= 3% while forward changes >= 0.75% between open (09:00:00) today and close of the previous trading day
condition4: ori_VIX did not change for at least 4 times
condition5: using last near sigma
condition6: using last next sigma when next term weight >= 50%
condition7: Index level filtering has been triggered for 4 times in a row (2.5%)
condition8: The number of option series used for sigma calculation decreases for at least 15%

date	time	nearT	nearW	nearForward	nearK0	nearSigma^2	No of nearSeries	nearType	nextT	nextW	nextForward	nextK0	nextSigma^2	No of nextSeries	nextType	ori_vix	vix	ori_vix_change
20251210	133015	0.0191776065	0.3428521825	28385.0000000000	28350	0.0338640490	98	I,B	0.1150680175	0.6571478175	28413.0000000000	28400	0.0426202465	89	0	20.4743200537	20.47
20251210	133030	0.0191771309	0.3428472222	28389.0000000000	28350	0.0338640490	81	I,B	0.1150675419	0.6571527778	28415.5000000000	28400	0.0415707948	90	0	20.2371696574	20.24	-0.0115828216
month	time	moneyness	strike	mid	spreadRatio	contrib	contribWeight	time	moneyness	strike	mid	spreadRatio	contrib	contribWeight	contribWeightDiff	contribDiff(%)
202512	133015	   	21800	0.7	0.8571428571	0.0000001473	0.04519208%
202512	133015	   	21900	0.6	1.3333333333	0.0000001877	0.05758691%
202512	133015	   	22100	0.7	0.8571428571	0.0000002150	0.06596264%
202512	133015	   	22200	0.8	1.5000000000	0.0000004871	0.14944372%
202512	133015	   	22700	1.1	1.2727272727	0.0000006406	0.19653797%
202512	133015	   	22800	0.85	1.5294117647	0.0000001636	0.05019296%
202512	133015	   	22900	1.1	1.2727272727	0.0000003147	0.09655089%
202512	133015	   	23100	1.2	1.6666666667	0.0000003374	0.10351532%
202512	133015	   	23200	1.2	1.8333333333	0.0000005575	0.17104265%
202512	133015	   	23600	1.35	1.8518518519	0.0000007274	0.22316847%
202512	133015	   	23800	1.5	1.7333333333	0.0000005298	0.16254421%
202512	133015	   	24000	1.85	0.2702702703	0.0000004819	0.14784834%	133030	   	24000	1.85	0.2702702703	0.0000006425	0.19963063%	0.05178228%	33.32641627%
202512	133015	   	24100	2	0.9000000000	0.0000003444	0.10566294%
202512	133015	   	24200	1.85	1.1351351351	0.0000004740	0.14542460%	133030	   	24200	1.75	1.3142857143	0.0000004483	0.13929091%	-0.00613369%	-5.42194093%
202512	-	   	-	-	----------	----------	----------	133030	   	24300	2.15	0.6976744186	0.0000005463	0.16974041%	0.16974041%
202512	133015	   	24400	2.5	0.7200000000	0.0000006300	0.19328586%
202512	133015	   	24500	3.6	0.8333333333	0.0000005999	0.18405109%	133030	   	24500	3.65	0.8493150685	0.0000012165	0.37797768%	0.19392659%	102.78379730%
202512	133015	   	24600	2.8	0.5714285714	0.0000004628	0.14198841%
202512	133015	   	24700	2.55	0.1960784314	0.0000004181	0.12827432%	133030	   	24700	2.55	0.1960784314	0.0000006271	0.19484571%	0.06657139%	49.98804114%
202512	133015	   	24800	2.35	0.4680851064	0.0000003822	0.11726009%	133030	   	24800	2.35	0.4680851064	0.0000005733	0.17812956%	0.06086947%	50.00000000%
202512	133015	   	24900	3.35	0.4477611940	0.0000005405	0.16582700%
202512	133015	   	25000	3.25	0.3384615385	0.0000005201	0.15956822%	133030	   	25000	3.35	0.3880597015	0.0000010723	0.33317342%	0.17360520%	106.17189002%
202512	133015	   	25100	3.6	0.4444444444	0.0000005716	0.17536857%
202512	133015	   	25200	3.25	0.3384615385	0.0000005119	0.15705243%	133030	   	25200	3.2	0.3750000000	0.0000010081	0.31322589%	0.15617346%	96.93299473%
202512	133015	   	25300	3.95	0.3291139241	0.0000006173	0.18938947%
202512	133015	   	25400	4.15	0.3132530120	0.0000006434	0.19739702%	133030	   	25400	4	0.2500000000	0.0000009302	0.28902165%	0.09162463%	44.57569164%
202512	133015	   	25500	4.2	0.2857142857	0.0000006461	0.19822539%	133030	   	25500	4.75	0.4842105263	0.0000014614	0.45407035%	0.25584496%	126.18789661%
202512	133015	   	25600	4.55	0.2417582418	0.0000006945	0.21307465%
202512	133015	   	25700	4.8	0.4583333333	0.0000007269	0.22301507%
202512	133015	   	25800	4.55	0.1098901099	0.0000006837	0.20976118%	133030	   	25800	4.55	0.1098901099	0.0000013675	0.42489476%	0.21513358%	100.01462630%
202512	133015	   	25900	5.8	0.3103448276	0.0000008649	0.26535388%	133030	   	25900	5.55	0.2342342342	0.0000008276	0.25714289%	-0.00821098%	-4.31263730%
202512	133015	   	26000	5.85	0.0854700855	0.0000008656	0.26556864%	133030	   	26000	5.85	0.0854700855	0.0000008656	0.26894984%	0.00338120%	0.00000000%
202512	133015	   	26100	6.3	0.2222222222	0.0000009251	0.28382342%	133030	   	26100	6.3	0.2222222222	0.0000013876	0.43114002%	0.14731660%	49.99459518%
202512	133015	   	26200	7.55	0.2781456954	0.0000011002	0.33754461%
202512	133015	   	26300	8.1	0.2716049383	0.0000011714	0.35938898%	133030	   	26300	7.95	0.2138364780	0.0000017245	0.53581793%	0.17642895%	47.21700529%
202512	133015	   	26400	9.4	0.1063829787	0.0000013491	0.41390787%	133030	   	26400	9.45	0.1164021164	0.0000013562	0.42138375%	0.00747588%	0.52627678%
202512	133015	   	26500	10.5	0.0952380952	0.0000014956	0.45885450%	133030	   	26500	10.5	0.0952380952	0.0000014956	0.46469660%	0.00584210%	0.00000000%
202512	133015	   	26600	11.75	0.1276595745	0.0000016611	0.50963039%	133030	   	26600	11.75	0.1276595745	0.0000016611	0.51611897%	0.00648858%	0.00000000%
202512	133015	   	26700	13	0.0769230769	0.0000018240	0.55960859%	133030	   	26700	13	0.0769230769	0.0000013680	0.42505012%	-0.13455848%	-25.00000000%
202512	-	   	-	-	----------	----------	----------	133030	   	26750	14	0.1428571429	0.0000009785	0.30402890%	0.30402890%
202512	133015	   	26800	15	0.2000000000	0.0000020890	0.64091138%	133030	   	26800	15.25	0.1639344262	0.0000010619	0.32994205%	-0.31096933%	-49.16706558%
202512	-	   	-	-	----------	----------	----------	133030	   	26850	16.5	0.1212121212	0.0000011447	0.35566876%	0.35566876%
202512	133015	   	26900	17.75	0.0845070423	0.0000018402	0.56457880%	133030	   	26900	17.75	0.0845070423	0.0000012268	0.38117799%	-0.18340082%	-33.33333333%
202512	133015	   	26950	19.5	0.1025641026	0.0000013428	0.41197501%	133030	   	26950	19.5	0.1025641026	0.0000013428	0.41722025%	0.00524524%	0.00000000%
202512	133015	   	27000	22	0.0909090909	0.0000015093	0.46305770%	133030	   	27000	21.75	0.0689655172	0.0000014922	0.46364019%	0.00058249%	-1.13297555%
202512	133015	   	27050	23.25	0.1075268817	0.0000015892	0.48757126%	133030	   	27050	23	0.1304347826	0.0000015721	0.48846585%	0.00089460%	-1.07601309%
202512	133015	   	27100	25.25	0.0990099010	0.0000017195	0.52754768%	133030	   	27100	25.25	0.0990099010	0.0000017195	0.53426438%	0.00671670%	0.00000000%
202512	133015	   	27150	27.75	0.0900900901	0.0000018828	0.57764861%	133030	   	27150	27.75	0.0900900901	0.0000018828	0.58500319%	0.00735458%	0.00000000%
202512	133015	   	27200	30.5	0.0655737705	0.0000020618	0.63256634%	133030	   	27200	30.5	0.0655737705	0.0000020618	0.64062013%	0.00805379%	0.00000000%
202512	133015	   	27250	34	0.0294117647	0.0000022900	0.70257877%	133030	   	27250	34	0.0294117647	0.0000022900	0.71152395%	0.00894518%	0.00000000%
202512	133015	   	27300	37.75	0.0662251656	0.0000025332	0.77719325%	133030	   	27300	38	0.0789473684	0.0000025500	0.79230833%	0.01511508%	0.66319280%
202512	133015	   	27350	40.75	0.0368098160	0.0000027246	0.83591534%	133030	   	27350	40.75	0.0368098160	0.0000027246	0.84655815%	0.01064281%	0.00000000%
202512	133015	   	27400	45	0.0444444444	0.0000029978	0.91973390%	133030	   	27400	44.5	0.0449438202	0.0000029644	0.92106620%	0.00133230%	-1.11415038%
202512	133015	   	27450	49	0.0408163265	0.0000032523	0.99781526%	133030	   	27450	48.75	0.0307692308	0.0000032357	1.00536160%	0.00754634%	-0.51040802%
202512	133015	   	27500	54.5	0.0183486239	0.0000036043	1.10580990%	133030	   	27500	54	0.0370370370	0.0000035712	1.10960452%	0.00379462%	-0.91834753%
202512	133015	   	27550	59	0.0338983051	0.0000038877	1.19275785%	133030	   	27550	59	0.0338983051	0.0000038877	1.20794396%	0.01518611%	0.00000000%
202512	133015	   	27600	65	0.0307692308	0.0000042676	1.30931230%	133030	   	27600	64.5	0.0465116279	0.0000042347	1.31576004%	0.00644774%	-0.77092511%
202512	133015	   	27650	71	0.0281690141	0.0000046447	1.42500769%	133030	   	27650	71	0.0281690141	0.0000046447	1.44315079%	0.01814310%	0.00000000%
202512	133015	   	27700	78	0.0256410256	0.0000050842	1.55984759%	133030	   	27700	78	0.0256410256	0.0000050842	1.57970746%	0.01985987%	0.00000000%
202512	133015	   	27750	85.5	0.0350877193	0.0000055530	1.70367682%	133030	   	27750	85	0.0235294118	0.0000055205	1.71526986%	0.01159304%	-0.58526922%
202512	133015	   	27800	94	0.0212765957	0.0000060831	1.86631307%	133030	   	27800	93.5	0.0320855615	0.0000060507	1.88000785%	0.01369479%	-0.53262317%
202512	133015	   	27850	103	0.0388349515	0.0000066416	2.03766252%	133030	   	27850	102	0.0392156863	0.0000065771	2.04356515%	0.00590263%	-0.97115153%
202512	133015	   	27900	113.5	0.0264317181	0.0000072924	2.23732988%	133030	   	27900	112.5	0.0266666667	0.0000072282	2.24586788%	0.00853800%	-0.88036860%
202512	133015	   	27950	124	0.0322580645	0.0000079386	2.43558595%	133030	   	27950	123	0.0325203252	0.0000078746	2.44671027%	0.01112432%	-0.80618749%
202512	133015	   	28000	136	0.0294117647	0.0000086758	2.66176109%	133030	   	28000	136	0.0147058824	0.0000086758	2.69565044%	0.03388935%	0.00000000%
202512	133015	   	28050	148	0.0270270270	0.0000094076	2.88627950%	133030	   	28050	147	0.0272108844	0.0000093441	2.90329737%	0.01701787%	-0.67498618%
202512	133015	   	28100	162.5	0.0184615385	0.0000102926	3.15780011%	133030	   	28100	162	0.0246913580	0.0000102609	3.18815552%	0.03035541%	-0.30798826%
202512	133015	   	28150	177	0.0225988701	0.0000111712	3.42735719%	133030	   	28150	176	0.0227272727	0.0000111081	3.45138831%	0.02403112%	-0.56484532%
202512	133015	   	28200	193.5	0.0155038760	0.0000121694	3.73360790%	133030	   	28200	192.5	0.0155844156	0.0000121065	3.76160033%	0.02799242%	-0.51687018%
202512	133015	   	28250	211.5	0.0141843972	0.0000132543	4.06645843%	133030	   	28250	210.5	0.0142517815	0.0000131917	4.09878190%	0.03232347%	-0.47229956%
202512	133015	   	28300	230.5	0.0130151844	0.0000143940	4.41612176%	133030	   	28300	229.5	0.0130718954	0.0000143316	4.45295926%	0.03683750%	-0.43351396%
202512	133015	ATM	28350	268.5	0.0182044288	0.0000167079	5.12603312%	133030	ATM	28350	270	0.0215025576	0.0000168013	5.22031764%	0.09428452%	0.55901699%
202512	133015	   	28400	259	0.0231660232	0.0000160601	4.92728617%	133030	   	28400	260.5	0.0115163148	0.0000161531	5.01891597%	0.09162981%	0.57907485%
202512	133015	   	28450	232.5	0.0215053763	0.0000143662	4.40759264%	133030	   	28450	234	0.0256410256	0.0000144589	4.49251253%	0.08491989%	0.64526458%
202512	133015	   	28500	208	0.0192307692	0.0000128073	3.92931751%	133030	   	28500	209.5	0.0143198091	0.0000128997	4.00805482%	0.07873732%	0.72146354%
202512	133015	   	28550	184.5	0.0271002710	0.0000113206	3.47319355%	133030	   	28550	187	0.0213903743	0.0000114740	3.56507679%	0.09188324%	1.35505185%
202512	133015	   	28600	164	0.0243902439	0.0000100276	3.07649733%	133030	   	28600	165.5	0.0181268882	0.0000101193	3.14415910%	0.06766177%	0.91447605%
202512	133015	   	28650	143.5	0.0348432056	0.0000087435	2.68253165%	133030	   	28650	145.5	0.0206185567	0.0000088654	2.75456090%	0.07202925%	1.39417853%
202512	133015	   	28700	125.5	0.0239043825	0.0000076202	2.33789989%	133030	   	28700	127	0.0157480315	0.0000077113	2.39597147%	0.05807158%	1.19550668%
202512	133015	   	28750	109	0.0366972477	0.0000065953	2.02345754%	133030	   	28750	110.5	0.0271493213	0.0000066861	2.07743245%	0.05397491%	1.37673798%
202512	133015	   	28800	94	0.0212765957	0.0000056680	1.73895916%	133030	   	28800	94.5	0.0317460317	0.0000056981	1.77045181%	0.03149265%	0.53105152%
202512	133015	   	28850	80	0.0500000000	0.0000048071	1.47483249%	133030	   	28850	81	0.0493827160	0.0000048672	1.51228358%	0.03745108%	1.25023403%
202512	133015	   	28900	69	0.0289855072	0.0000041318	1.26764846%	133030	   	28900	69.5	0.0431654676	0.0000041617	1.29307827%	0.02542981%	0.72365555%
202512	133015	   	28950	58	0.0344827586	0.0000034611	1.06187571%	133030	   	28950	59	0.0338983051	0.0000035208	1.09394478%	0.03206906%	1.72488515%
202512	133015	   	29000	48.75	0.0307692308	0.0000028991	0.88945245%	133030	   	29000	49.25	0.0304568528	0.0000029288	0.91000496%	0.02055251%	1.02445587%
202512	133015	   	29050	40.75	0.0368098160	0.0000024150	0.74092914%	133030	   	29050	41	0.0487804878	0.0000024298	0.75496109%	0.01403195%	0.61283644%
202512	133015	   	29100	33.5	0.0597014925	0.0000019785	0.60700965%	133030	   	29100	33.75	0.0444444444	0.0000019933	0.61933655%	0.01232690%	0.74804145%
202512	133015	   	29150	27.25	0.0550458716	0.0000016039	0.49208126%	133030	   	29150	27.5	0.0727272727	0.0000016186	0.50291383%	0.01083257%	0.91651599%
202512	133015	   	29200	22.25	0.0674157303	0.0000019577	0.60062815%	133030	   	29200	22.25	0.0674157303	0.0000019577	0.60827530%	0.00764715%	0.00000000%
202512	133015	   	29300	14.25	0.1052631579	0.0000016603	0.50938495%	133030	   	29300	14.5	0.0689655172	0.0000016895	0.52494311%	0.01555816%	1.75871830%
202512	133015	   	29400	8.95	0.1899441341	0.0000010357	0.31775582%	133030	   	29400	8.95	0.1899441341	0.0000010357	0.32180147%	0.00404564%	0.00000000%
202512	133015	   	29500	5.55	0.1621621622	0.0000006379	0.19570961%	133030	   	29500	5.6	0.1428571429	0.0000006437	0.20000348%	0.00429387%	0.90923342%
202512	133015	   	29600	3.95	0.5822784810	0.0000004510	0.13836813%	133030	   	29600	3.85	0.4415584416	0.0000004395	0.13655667%	-0.00181146%	-2.54988914%
202512	133015	   	29700	2.95	0.3050847458	0.0000003345	0.10262559%	133030	   	29700	3	0.3333333333	0.0000003402	0.10570325%	0.00307766%	1.70403587%
202512	133015	   	29800	2.15	0.4186046512	0.0000002422	0.07430768%	133030	   	29800	2.15	0.4186046512	0.0000002422	0.07525376%	0.00094608%	0.00000000%
202512	133015	   	29900	2.3	1.6521739130	0.0000002573	0.07894040%	133030	   	29900	1.35	1.4074074074	0.0000001510	0.04691708%	-0.03202332%	-41.31364166%
202512	133015	   	30000	1.35	0.3703703704	0.0000001500	0.04602044%	133030	   	30000	1.35	0.3703703704	0.0000001500	0.04660637%	0.00058593%	0.00000000%
202512	133015	   	30100	1.15	0.4347826087	0.0000001270	0.03896398%	133030	   	30100	1.1	0.3636363636	0.0000001214	0.03772009%	-0.00124388%	-4.40944882%
202512	133015	   	30200	0.55	1.6363636364	0.0000000905	0.02776567%	133030	   	30200	0.55	1.6363636364	0.0000000905	0.02811918%	0.00035351%	0.00000000%
202512	133015	   	30400	0.35	1.4285714286	0.0000000758	0.02325566%	133030	   	30400	0.35	1.4285714286	0.0000000758	0.02355175%	0.00029609%	0.00000000%
202601	133015	   	22400	22.5	0.2222222222	0.0000044925	0.18320146%	133030	   	22400	22.5	0.2222222222	0.0000044925	0.18782346%	0.00462201%	0.00000000%
202601	133015	   	22500	46.75	1.1229946524	0.0000092517	0.37727878%	133030	   	22500	47.5	1.1578947368	0.0000094002	0.39300570%	0.01572692%	1.60511041%
202601	133015	   	22600	24.5	0.2448979592	0.0000072085	0.29395831%	133030	   	22600	23.25	0.4086021505	0.0000045605	0.19066642%	-0.10329189%	-36.73441077%
202601	-	   	-	-	----------	----------	----------	133030	   	22700	24.5	0.1224489796	0.0000047634	0.19914931%	0.19914931%
202601	133015	   	22800	27	0.2592592593	0.0000104071	0.42439530%	133030	   	22800	26.5	0.4150943396	0.0000051072	0.21352298%	-0.21087232%	-50.92581026%
202601	-	   	-	-	----------	----------	----------	133030	   	22900	26.5	0.1132075472	0.0000050627	0.21166251%	0.21166251%
202601	133015	   	23000	31.25	0.3680000000	0.0000118367	0.48269353%	133030	   	23000	27.5	0.1090909091	0.0000156244	0.65322847%	0.17053494%	31.99962827%
202601	133015	   	23200	78	1.3076923077	0.0000362965	1.48014951%
202601	133015	   	23500	38.5	0.3376623377	0.0000139689	0.56964337%	133030	   	23500	37.75	0.4370860927	0.0000205451	0.85895422%	0.28931085%	47.07743630%
202601	133015	   	23600	76.75	1.5960912052	0.0000138058	0.56299225%	133030	   	23600	76.75	1.5960912052	0.0000138058	0.57719603%	0.01420378%	0.00000000%
